id,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary
242212,659,1,0,37.0,7,105489.31,1,0.0,0.0,143086.09
242213,651,0,1,39.0,10,0.0,2,1.0,0.0,176750.81
242214,653,2,1,40.0,4,0.0,1,0.0,1.0,122268.81
242215,574,0,0,38.0,9,0.0,2,1.0,1.0,158750.28
242216,535,0,0,33.0,3,0.0,2,1.0,1.0,103556.01
242217,642,0,1,33.0,1,0.0,2,0.0,0.0,169693.73
242218,573,0,0,40.0,3,0.0,2,1.0,0.0,138021.46
242219,654,2,0,39.0,8,0.0,1,0.0,1.0,131372.38
242220,583,0,1,48.0,5,139986.54,1,1.0,0.0,141763.26
242221,615,0,1,37.0,6,115029.4,1,1.0,1.0,176750.81
242222,754,0,1,40.0,1,0.0,1,1.0,1.0,175696.16
242223,545,1,1,33.0,5,115350.63,1,1.0,1.0,110899.53
242224,754,0,1,35.0,6,0.0,2,1.0,1.0,176750.81
242225,754,2,1,50.0,8,95386.82,1,0.0,1.0,126143.53
242226,710,0,0,32.0,4,0.0,2,1.0,1.0,167036.94
242227,643,0,0,35.0,5,0.0,2,1.0,1.0,176750.81
242228,644,0,1,37.0,3,0.0,2,1.0,0.0,79928.41
242229,675,2,1,43.0,5,0.0,2,1.0,0.0,176750.81
242230,569,0,1,34.0,9,0.0,2,1.0,0.0,176750.81
242231,614,1,1,50.0,2,72948.58,2,1.0,1.0,51672.08
242232,686,0,1,30.0,7,125167.74,1,1.0,0.0,176750.81
242233,523,0,1,30.0,9,0.0,1,1.0,0.0,138743.86
242234,656,0,0,38.0,1,0.0,2,0.0,1.0,173581.71
242235,523,0,0,46.0,10,85216.61,1,0.0,0.0,117369.52
242236,648,1,1,36.0,4,122952.9,2,0.0,0.0,58974.0
242237,738,2,0,50.0,2,0.0,2,0.0,1.0,176750.81
242238,662,0,1,26.0,8,0.0,2,0.0,1.0,126812.63
242239,545,1,1,33.0,8,139986.54,2,1.0,1.0,121840.2
242240,704,2,0,26.0,9,0.0,2,1.0,0.0,158918.03
242241,716,0,1,30.0,3,0.0,2,1.0,1.0,161954.43
242242,666,2,1,37.0,0,139762.99,2,0.0,1.0,103379.47
242243,605,0,0,42.0,10,0.0,2,1.0,0.0,86490.09
242244,677,2,0,40.0,2,0.0,2,1.0,1.0,92794.61
242245,611,2,0,50.0,4,0.0,2,1.0,1.0,176750.81
242246,574,1,0,31.0,7,132670.53,1,1.0,1.0,28157.34
242247,676,1,0,26.0,9,82373.94,1,0.0,1.0,176750.81
242248,705,1,1,40.0,4,99095.73,2,1.0,0.0,69052.87
242249,523,2,1,30.0,9,0.0,2,1.0,1.0,146213.75
242250,590,0,1,27.0,7,0.0,2,1.0,0.0,162812.16
242251,635,0,1,33.0,5,0.0,2,1.0,1.0,130504.49
242252,627,0,1,27.0,4,62092.9,1,1.0,0.0,105887.04
242253,648,1,0,50.0,10,129722.4,2,1.0,0.0,150684.81
242254,754,0,0,29.0,10,139986.54,2,1.0,0.0,57600.16
242255,613,0,1,26.0,9,106702.72,1,1.0,0.0,141798.28
242256,705,1,0,45.0,6,116084.32,1,1.0,1.0,87537.32
242257,754,0,0,33.0,8,0.0,2,0.0,1.0,176750.81
242258,638,0,1,30.0,6,138053.67,2,1.0,1.0,93718.16
242259,675,0,0,31.0,3,108166.54,1,1.0,0.0,119927.67
242260,531,1,1,29.0,8,139986.54,2,1.0,0.0,94898.2
242261,624,1,0,49.0,6,117020.08,2,0.0,0.0,137720.56
242262,617,0,0,32.0,1,106521.49,2,1.0,0.0,176750.81
242263,706,0,0,40.0,3,0.0,2,1.0,0.0,151457.82
242264,644,0,1,32.0,1,0.0,2,1.0,1.0,96677.55
242265,712,1,1,50.0,6,134729.99,2,1.0,1.0,132702.64
242266,600,1,0,50.0,6,118723.11,1,0.0,1.0,20955.03
242267,679,0,1,30.0,6,0.0,2,1.0,0.0,101168.9
242268,649,1,1,28.0,8,117412.35,1,0.0,0.0,30338.94
242269,686,0,0,49.0,1,91860.54,1,1.0,0.0,169286.53
242270,754,0,1,39.0,2,111927.45,1,0.0,1.0,93536.38
242271,743,0,0,31.0,1,0.0,2,1.0,1.0,94498.82
242272,561,1,1,28.0,9,122910.51,1,0.0,0.0,104711.44
242273,730,0,1,37.0,10,57369.61,1,1.0,1.0,46369.57
242274,687,0,0,33.0,4,0.0,2,1.0,1.0,72274.84
242275,603,0,1,33.0,9,0.0,2,1.0,1.0,160835.3
242276,538,0,0,38.0,3,88758.95,2,0.0,0.0,28226.15
242277,640,1,1,40.0,7,132439.99,1,1.0,0.0,176750.81
242278,714,0,1,35.0,2,127631.25,1,1.0,0.0,100557.03
242279,636,0,1,50.0,2,0.0,1,0.0,0.0,20955.03
242280,730,0,0,50.0,6,0.0,2,1.0,1.0,173844.74
242281,674,0,1,36.0,4,120165.4,2,0.0,1.0,33701.5
242282,667,2,1,50.0,3,139986.54,1,0.0,0.0,131804.78
242283,559,1,1,36.0,6,114514.71,2,1.0,0.0,176750.81
242284,672,2,1,30.0,7,0.0,2,1.0,1.0,176750.81
242285,754,2,1,31.0,7,0.0,2,0.0,1.0,102290.66
242286,719,0,1,44.0,4,0.0,2,1.0,1.0,84972.9
242287,679,2,1,43.0,4,0.0,2,1.0,0.0,140938.95
242288,523,0,0,29.0,9,0.0,2,1.0,0.0,90280.7
242289,523,0,1,41.0,1,0.0,2,1.0,0.0,82647.73
242290,635,0,0,40.0,4,65812.5,1,0.0,1.0,143022.31
242291,754,1,1,46.0,2,122449.18,1,1.0,1.0,114565.35
242292,731,0,1,29.0,6,0.0,2,1.0,1.0,121555.51
242293,584,0,1,34.0,5,0.0,1,1.0,1.0,110560.14
242294,678,0,0,50.0,7,0.0,1,0.0,1.0,147822.44
242295,526,1,0,45.0,8,131778.07,1,1.0,0.0,86490.09
242296,661,0,1,31.0,2,121205.14,2,1.0,1.0,141203.58
242297,686,1,1,35.0,7,127864.59,2,1.0,0.0,83499.27
242298,748,2,0,35.0,8,0.0,1,1.0,0.0,176750.81
242299,754,2,0,30.0,4,139986.54,2,0.0,0.0,60764.64
242300,584,1,1,43.0,1,113922.21,2,1.0,0.0,145936.28
242301,603,0,0,49.0,4,0.0,2,0.0,1.0,159475.08
242302,576,0,0,26.0,6,0.0,2,0.0,1.0,100601.28
242303,754,0,1,42.0,8,0.0,2,0.0,1.0,79888.78
242304,675,0,0,38.0,2,0.0,1,1.0,1.0,84927.42
242305,593,2,0,49.0,8,0.0,2,1.0,0.0,86699.27
242306,582,2,1,32.0,2,105588.66,1,1.0,1.0,148087.88
242307,597,2,0,36.0,7,0.0,2,0.0,1.0,81175.25
242308,748,0,0,33.0,3,122717.56,1,0.0,1.0,20955.03
242309,721,0,1,34.0,4,0.0,1,0.0,1.0,104719.5
242310,726,0,0,41.0,4,81060.29,1,1.0,0.0,176750.81
242311,675,0,1,50.0,3,0.0,1,0.0,1.0,66810.48
242312,603,0,1,47.0,2,83347.25,1,1.0,1.0,137696.25
242313,711,1,1,33.0,3,139972.18,1,1.0,0.0,94774.12
242314,627,1,1,38.0,8,139986.54,1,0.0,1.0,47832.13
242315,711,1,1,50.0,1,71283.01,2,1.0,0.0,97906.75
242316,671,2,1,37.0,4,0.0,2,0.0,1.0,62390.59
242317,682,0,0,38.0,2,0.0,2,1.0,1.0,113581.85
242318,523,2,1,31.0,3,0.0,2,1.0,0.0,130861.95
242319,671,2,1,50.0,1,88980.32,1,1.0,1.0,100940.91
242320,754,2,1,42.0,9,139986.54,1,1.0,0.0,109742.8
242321,678,0,0,50.0,4,113599.42,1,1.0,0.0,152740.16
242322,693,0,1,37.0,9,0.0,2,1.0,0.0,152290.75
242323,646,1,1,34.0,6,121161.23,1,0.0,0.0,88890.75
242324,665,2,1,43.0,2,52016.08,1,1.0,0.0,81898.81
242325,751,0,0,50.0,9,138089.15,1,1.0,1.0,161428.08
242326,523,0,1,38.0,5,109646.82,1,1.0,0.0,142400.41
242327,699,1,1,50.0,3,103033.83,1,0.0,1.0,139493.25
242328,617,0,0,26.0,3,139986.54,1,1.0,0.0,168834.38
242329,556,0,1,30.0,4,0.0,2,1.0,1.0,176750.81
242330,544,1,0,47.0,1,105245.21,1,0.0,0.0,99922.08
242331,754,1,1,31.0,3,139986.54,2,0.0,0.0,105818.52
242332,739,2,0,50.0,8,0.0,1,0.0,0.0,176750.81
242333,754,0,0,47.0,3,72664.0,2,1.0,0.0,107874.39
242334,531,0,1,34.0,2,0.0,2,0.0,1.0,138399.67
242335,589,0,0,46.0,10,107238.85,2,1.0,1.0,37024.28
242336,717,1,0,38.0,5,103214.71,1,1.0,0.0,172172.7
242337,596,0,0,49.0,5,0.0,1,1.0,0.0,20955.03
242338,611,0,1,38.0,4,113000.92,1,1.0,1.0,152872.39
242339,704,0,1,27.0,9,0.0,1,0.0,1.0,71355.46
242340,671,0,1,36.0,4,0.0,2,1.0,0.0,74858.3
242341,749,0,1,32.0,7,0.0,2,1.0,0.0,81409.0
242342,676,0,0,38.0,2,102955.14,1,1.0,1.0,124874.23
242343,633,2,0,47.0,5,0.0,1,1.0,0.0,174738.2
242344,640,2,1,26.0,6,0.0,1,1.0,1.0,72945.61
242345,579,0,1,36.0,8,108887.6,1,1.0,1.0,176750.81
242346,731,2,1,26.0,7,0.0,2,1.0,0.0,52484.01
242347,754,1,0,50.0,10,139986.54,2,1.0,0.0,20955.03
242348,537,2,0,33.0,4,0.0,2,1.0,0.0,41233.97
242349,635,0,0,31.0,6,134208.25,1,1.0,1.0,40313.47
242350,754,2,0,28.0,9,102282.61,1,1.0,1.0,157891.86
242351,746,1,0,36.0,4,132576.07,2,1.0,0.0,152577.72
242352,605,0,1,31.0,4,0.0,1,1.0,1.0,110468.51
242353,635,1,1,38.0,4,100431.25,2,1.0,1.0,144895.57
242354,686,0,0,38.0,2,0.0,2,1.0,0.0,71519.8
242355,710,0,0,39.0,9,0.0,1,1.0,1.0,163798.41
242356,682,0,1,50.0,5,139986.54,2,1.0,1.0,71830.1
242357,589,0,1,48.0,4,0.0,1,1.0,0.0,95483.48
242358,706,1,0,50.0,7,75900.84,1,0.0,1.0,176750.81
242359,613,1,1,48.0,1,139986.54,1,1.0,0.0,176750.81
242360,583,0,0,28.0,5,0.0,2,1.0,1.0,176750.81
242361,659,0,1,35.0,9,0.0,2,1.0,1.0,102021.39
242362,531,2,1,37.0,1,0.0,2,1.0,0.0,121562.33
242363,635,0,0,35.0,1,0.0,2,1.0,1.0,162760.96
242364,694,0,1,39.0,7,0.0,2,0.0,1.0,131886.66
242365,663,1,0,37.0,3,139986.54,1,0.0,1.0,129964.94
242366,700,2,1,28.0,9,0.0,2,1.0,1.0,142287.65
242367,550,0,1,38.0,9,139986.54,1,1.0,1.0,171457.06
242368,531,0,0,50.0,1,114715.71,1,0.0,1.0,24506.95
242369,725,0,1,40.0,7,0.0,2,1.0,0.0,169804.4
242370,754,0,1,48.0,3,136496.57,2,1.0,0.0,71055.41
242371,589,0,1,33.0,3,0.0,2,1.0,1.0,126561.89
242372,754,0,0,32.0,1,0.0,2,1.0,1.0,132975.39
242373,671,0,1,38.0,6,0.0,2,1.0,1.0,158750.24
242374,627,1,1,50.0,5,132906.88,1,1.0,0.0,53843.71
242375,669,0,1,44.0,1,0.0,2,0.0,1.0,118849.85
242376,635,2,1,26.0,4,0.0,2,1.0,0.0,70668.77
242377,754,2,1,33.0,5,116474.28,2,1.0,0.0,32757.55
242378,694,1,0,32.0,1,132436.22,2,1.0,0.0,171922.72
242379,754,1,1,40.0,10,122295.17,2,1.0,1.0,30812.84
242380,748,0,1,50.0,1,0.0,1,1.0,0.0,176750.81
242381,714,0,0,39.0,7,105967.17,1,1.0,1.0,72402.0
242382,628,0,1,30.0,5,87505.47,2,0.0,1.0,20955.03
242383,735,0,1,46.0,9,0.0,2,0.0,1.0,176750.81
242384,571,2,1,33.0,8,0.0,1,1.0,0.0,102750.7
242385,615,0,0,47.0,8,0.0,1,1.0,0.0,45755.0
242386,721,1,0,43.0,8,109876.82,2,1.0,1.0,83629.6
242387,569,0,1,34.0,6,139986.54,1,1.0,1.0,97734.3
242388,754,1,0,29.0,8,102960.02,1,1.0,0.0,123952.94
242389,558,1,1,34.0,4,121161.57,2,1.0,0.0,176750.81
242390,721,0,1,28.0,5,139986.54,1,1.0,1.0,138880.24
242391,678,0,0,46.0,3,123855.65,1,1.0,0.0,77867.49
242392,602,0,0,49.0,3,83888.56,1,0.0,0.0,175477.03
242393,688,0,0,37.0,8,0.0,1,1.0,0.0,25136.95
242394,723,0,0,50.0,2,0.0,1,1.0,1.0,176750.81
242395,675,1,0,44.0,6,122535.8,1,1.0,0.0,67599.62
242396,684,1,1,26.0,3,127660.89,1,1.0,1.0,162865.85
242397,677,1,0,32.0,2,110646.58,2,1.0,1.0,116097.39
242398,616,2,1,33.0,9,0.0,2,1.0,1.0,150475.14
242399,741,0,1,33.0,4,0.0,2,1.0,1.0,62634.94
242400,678,0,0,34.0,8,0.0,2,1.0,0.0,131662.47
242401,645,0,0,36.0,8,0.0,1,0.0,1.0,161465.31
242402,570,0,0,42.0,2,0.0,2,1.0,0.0,86410.28
242403,735,1,1,48.0,1,122554.57,1,1.0,0.0,93574.55
242404,611,0,1,27.0,2,0.0,2,1.0,1.0,176750.81
242405,754,2,1,47.0,1,101438.0,1,1.0,1.0,89048.33
242406,676,2,1,32.0,9,111512.75,2,1.0,1.0,173964.34
242407,628,0,0,26.0,3,0.0,1,1.0,0.0,85426.28
242408,722,2,0,46.0,3,134940.8,1,1.0,0.0,97613.09
242409,686,0,1,34.0,5,0.0,2,0.0,1.0,147523.24
242410,623,0,1,30.0,10,56214.81,1,0.0,1.0,45616.18
242411,643,1,1,26.0,3,139986.54,2,0.0,0.0,129964.5
242412,678,1,0,42.0,1,139986.54,1,1.0,1.0,35673.42
242413,581,0,1,38.0,5,139986.54,1,1.0,0.0,140133.24
242414,619,2,0,38.0,8,0.0,2,0.0,1.0,117616.29
242415,666,0,0,30.0,10,0.0,2,0.0,0.0,125962.02
242416,554,0,0,45.0,5,139986.54,1,1.0,1.0,176750.81
242417,709,0,1,32.0,4,0.0,2,1.0,1.0,114020.17
242418,555,2,0,41.0,6,0.0,2,1.0,1.0,176750.81
242419,749,0,1,38.0,3,139986.54,1,1.0,1.0,137136.29
242420,705,2,0,50.0,4,0.0,2,1.0,1.0,172668.64
242421,611,0,1,50.0,5,0.0,1,1.0,1.0,135655.29
242422,584,0,0,42.0,4,0.0,1,1.0,1.0,66462.82
242423,714,0,1,31.0,10,120037.96,1,1.0,1.0,81537.85
242424,608,1,0,48.0,2,127924.25,2,1.0,0.0,32202.61
242425,671,0,1,39.0,9,0.0,2,1.0,1.0,63832.41
242426,711,2,1,31.0,2,139986.54,1,1.0,0.0,96670.2
242427,594,0,0,43.0,6,0.0,2,1.0,1.0,166830.52
242428,686,0,1,35.0,5,0.0,2,1.0,1.0,20955.03
242429,584,2,1,33.0,7,0.0,2,1.0,1.0,134770.91
242430,718,0,1,39.0,2,0.0,2,1.0,1.0,82526.92
242431,675,0,0,37.0,8,125724.5,1,0.0,0.0,76611.77
242432,699,0,1,31.0,2,139986.54,1,1.0,0.0,133096.33
242433,640,0,0,44.0,9,0.0,2,1.0,0.0,167948.45
242434,735,2,0,26.0,9,0.0,2,1.0,1.0,125953.83
242435,562,0,1,35.0,3,0.0,2,1.0,0.0,48869.67
242436,677,2,1,30.0,3,132680.48,1,1.0,0.0,96498.14
242437,736,0,0,32.0,6,139986.54,2,1.0,1.0,176750.81
242438,754,0,0,39.0,8,52436.88,1,1.0,0.0,109688.61
242439,631,2,0,45.0,7,0.0,2,1.0,0.0,176750.81
242440,754,1,1,35.0,6,139986.54,2,0.0,1.0,119484.01
242441,571,0,1,32.0,1,139986.54,1,1.0,0.0,85574.48
242442,523,2,1,38.0,2,0.0,1,1.0,1.0,168460.12
242443,523,2,1,38.0,9,120962.13,1,1.0,1.0,100687.67
242444,686,0,0,27.0,0,0.0,2,0.0,0.0,107959.02
242445,526,0,0,34.0,9,0.0,2,1.0,1.0,57778.93
242446,753,0,0,39.0,1,114959.12,1,0.0,1.0,176750.81
242447,608,2,1,38.0,3,0.0,2,1.0,0.0,49324.04
242448,609,0,1,31.0,4,129829.59,2,1.0,1.0,176750.81
242449,699,2,1,42.0,3,139986.54,1,1.0,1.0,130486.57
242450,694,0,0,36.0,6,0.0,2,1.0,0.0,91830.75
242451,630,0,0,33.0,10,128663.28,1,1.0,0.0,139879.54
242452,557,0,1,37.0,4,0.0,2,1.0,0.0,109153.04
242453,633,0,1,35.0,7,0.0,2,1.0,0.0,65675.47
242454,637,2,1,42.0,6,0.0,2,1.0,1.0,131807.73
242455,716,0,1,40.0,5,82767.42,1,1.0,0.0,113428.77
242456,569,0,1,29.0,1,0.0,2,0.0,1.0,66795.78
242457,585,1,0,41.0,4,97588.6,1,1.0,0.0,136915.15
242458,711,1,1,34.0,5,131101.04,1,0.0,1.0,109309.29
242459,559,0,1,50.0,4,0.0,2,1.0,1.0,133535.29
242460,591,2,0,35.0,8,0.0,2,1.0,1.0,92826.35
242461,572,1,1,35.0,2,100433.83,2,1.0,0.0,48505.1
242462,705,2,0,38.0,5,111954.45,1,0.0,0.0,114869.41
242463,573,0,1,35.0,5,0.0,2,0.0,1.0,94440.86
242464,721,0,0,41.0,10,67823.91,1,1.0,0.0,99843.92
242465,683,2,1,39.0,4,0.0,2,1.0,0.0,173486.01
242466,602,2,1,26.0,5,74896.92,1,1.0,0.0,21333.22
242467,702,0,1,46.0,9,0.0,1,0.0,1.0,109545.56
242468,754,1,0,34.0,8,114510.73,2,1.0,0.0,132870.31
242469,577,0,0,38.0,8,0.0,2,0.0,1.0,20955.03
242470,754,0,1,26.0,9,0.0,2,1.0,0.0,176750.81
242471,551,0,0,27.0,8,0.0,1,1.0,0.0,63584.55
242472,729,0,1,37.0,1,0.0,1,1.0,1.0,173952.5
242473,683,0,0,41.0,5,0.0,2,1.0,0.0,162719.69
242474,560,0,0,46.0,9,0.0,1,1.0,1.0,81652.52
242475,624,0,1,34.0,7,0.0,2,1.0,0.0,156948.41
242476,669,1,1,45.0,1,121823.42,2,1.0,0.0,130500.65
242477,684,0,0,27.0,2,0.0,2,1.0,1.0,35600.25
242478,651,1,0,46.0,8,139986.54,1,0.0,1.0,84760.7
242479,745,0,1,32.0,9,0.0,2,1.0,0.0,26920.94
242480,614,1,1,45.0,2,139986.54,1,0.0,1.0,115115.32
242481,682,0,0,44.0,10,0.0,1,1.0,0.0,79577.67
242482,662,0,0,39.0,2,0.0,2,1.0,1.0,176750.81
242483,732,0,1,42.0,7,57529.43,1,0.0,1.0,81420.37
242484,686,0,0,32.0,1,111245.66,2,1.0,1.0,145560.37
242485,753,0,0,43.0,3,0.0,1,1.0,0.0,160828.69
242486,710,2,1,36.0,3,0.0,1,0.0,0.0,35521.63
242487,690,0,1,40.0,2,0.0,2,1.0,0.0,149604.18
242488,676,0,0,31.0,4,0.0,1,1.0,1.0,93132.61
242489,709,1,0,38.0,9,106345.67,2,1.0,0.0,176750.81
242490,651,0,0,37.0,0,0.0,2,0.0,0.0,122580.32
242491,684,1,0,49.0,4,113688.63,1,1.0,0.0,104220.5
242492,622,0,1,26.0,9,0.0,2,1.0,0.0,153237.59
242493,558,2,1,34.0,4,0.0,2,1.0,0.0,102750.8
242494,602,2,1,35.0,3,139986.54,1,1.0,1.0,149614.17
242495,706,1,0,47.0,10,126817.65,1,1.0,0.0,152097.02
242496,615,1,1,50.0,7,118317.27,2,1.0,1.0,172810.51
242497,602,0,0,50.0,4,0.0,2,1.0,1.0,165562.84
242498,697,2,1,28.0,5,0.0,2,1.0,0.0,52301.15
242499,686,1,0,39.0,8,90560.58,2,1.0,0.0,168834.41
242500,754,1,0,40.0,7,139986.54,2,1.0,0.0,87090.68
242501,592,2,1,38.0,2,0.0,1,1.0,1.0,20955.03
242502,650,2,0,26.0,8,0.0,1,1.0,1.0,113469.65
242503,685,0,1,43.0,3,139986.54,1,0.0,1.0,152723.49
242504,683,0,1,30.0,8,0.0,2,0.0,1.0,62930.09
242505,571,0,1,38.0,2,0.0,2,0.0,1.0,90106.96
242506,584,2,0,34.0,5,139986.54,1,1.0,0.0,101089.76
242507,682,2,1,26.0,5,0.0,2,1.0,1.0,161671.19
242508,662,1,1,35.0,10,136281.41,1,1.0,1.0,24799.47
242509,733,1,1,29.0,4,139986.54,2,1.0,1.0,173948.3
242510,593,0,1,39.0,1,106854.41,1,1.0,0.0,153059.24
242511,595,0,0,39.0,6,0.0,2,1.0,0.0,143681.72
242512,581,1,0,37.0,9,135309.36,1,0.0,0.0,20955.03
242513,683,1,1,26.0,7,82658.52,1,1.0,1.0,144874.01
242514,712,2,1,37.0,7,0.0,2,1.0,0.0,121592.5
242515,662,0,1,50.0,3,0.0,2,1.0,1.0,152097.02
242516,670,0,1,41.0,4,0.0,2,1.0,0.0,47775.34
242517,596,0,0,40.0,9,139986.54,1,0.0,1.0,105818.39
242518,752,2,0,34.0,5,0.0,2,1.0,0.0,136884.31
242519,723,0,1,50.0,4,118680.57,1,1.0,1.0,49865.04
242520,696,0,1,37.0,9,122501.61,2,1.0,1.0,131665.26
242521,714,2,0,43.0,3,0.0,1,1.0,1.0,94815.04
242522,710,1,1,33.0,5,139986.54,2,0.0,1.0,44719.5
242523,627,2,1,26.0,8,124577.18,1,0.0,0.0,174822.13
242524,676,2,1,27.0,4,0.0,1,0.0,0.0,161449.64
242525,675,0,0,33.0,10,85227.84,1,1.0,0.0,68087.15
242526,754,1,1,28.0,3,132405.52,1,1.0,0.0,104889.2
242527,677,0,1,26.0,9,113873.25,1,1.0,1.0,173783.09
242528,570,2,1,34.0,10,0.0,2,0.0,0.0,176750.81
242529,691,0,1,43.0,9,0.0,2,0.0,1.0,94433.38
242530,624,0,0,41.0,2,0.0,2,0.0,0.0,69676.72
242531,754,0,1,38.0,3,62716.45,1,0.0,1.0,95611.47
242532,582,2,0,34.0,9,0.0,2,1.0,1.0,20955.03
242533,754,0,1,38.0,6,131996.66,2,1.0,1.0,176750.81
242534,707,1,1,46.0,8,117451.47,2,1.0,1.0,77330.37
242535,754,0,0,34.0,10,0.0,2,1.0,0.0,48502.11
242536,754,0,0,48.0,0,0.0,2,1.0,0.0,176750.81
242537,692,1,0,31.0,10,118588.83,1,1.0,1.0,161241.65
242538,592,2,0,28.0,9,0.0,2,1.0,0.0,138360.29
242539,732,2,0,40.0,1,0.0,1,1.0,0.0,85411.01
242540,554,2,1,40.0,6,0.0,1,1.0,0.0,93747.72
242541,754,0,0,44.0,7,0.0,1,1.0,1.0,35342.33
242542,618,0,1,33.0,7,0.0,2,0.0,0.0,28029.54
242543,682,0,0,36.0,8,0.0,2,1.0,1.0,167773.55
242544,675,0,1,47.0,5,0.0,1,1.0,0.0,89286.29
242545,598,1,0,42.0,0,139986.54,1,1.0,0.0,163550.58
242546,637,0,1,50.0,7,0.0,2,1.0,1.0,102734.43
242547,528,0,1,33.0,8,58781.76,1,1.0,0.0,140197.42
242548,699,2,0,35.0,6,0.0,1,0.0,0.0,64872.58
242549,611,0,0,32.0,2,0.0,2,1.0,0.0,120830.73
242550,699,2,1,49.0,0,0.0,1,0.0,0.0,176576.6
242551,599,0,0,38.0,6,0.0,2,1.0,0.0,153372.9
242552,619,2,1,31.0,8,0.0,2,0.0,0.0,104020.05
242553,565,0,1,33.0,2,0.0,2,1.0,1.0,153383.73
242554,587,1,1,38.0,10,105301.5,1,1.0,1.0,78941.59
242555,721,0,0,29.0,8,117304.29,1,1.0,0.0,87834.24
242556,597,0,1,36.0,1,128605.99,2,1.0,0.0,62388.1
242557,669,0,0,38.0,7,123894.43,1,1.0,0.0,151903.6
242558,676,0,1,31.0,8,0.0,2,0.0,0.0,71154.1
242559,627,2,0,37.0,3,114084.6,1,1.0,0.0,80792.83
242560,627,1,1,32.0,2,99557.94,2,1.0,1.0,176750.81
242561,730,0,1,41.0,2,61223.11,1,1.0,1.0,176750.81
242562,715,2,1,39.0,6,0.0,2,1.0,0.0,176750.81
242563,523,0,0,40.0,2,0.0,2,0.0,0.0,90591.15
242564,535,0,0,38.0,0,0.0,2,1.0,0.0,20955.03
242565,642,2,1,32.0,3,0.0,2,0.0,0.0,164549.74
242566,632,1,1,50.0,2,93844.47,1,1.0,0.0,96961.0
242567,540,2,1,33.0,8,139986.54,1,0.0,1.0,92536.0
242568,641,0,1,43.0,2,0.0,2,1.0,0.0,88827.31
242569,687,1,1,43.0,8,135851.55,2,0.0,0.0,170980.54
242570,729,2,1,32.0,10,91680.1,1,1.0,1.0,25904.12
242571,754,0,1,35.0,9,122929.42,2,0.0,0.0,149822.04
242572,523,0,1,34.0,8,0.0,2,1.0,0.0,94820.85
242573,729,0,0,28.0,9,0.0,2,1.0,1.0,64375.8
242574,648,1,0,43.0,6,121798.73,1,1.0,0.0,167921.72
242575,726,0,1,33.0,6,0.0,1,1.0,0.0,94415.6
242576,754,0,1,33.0,9,0.0,2,1.0,0.0,73982.39
242577,754,0,1,36.0,3,129335.96,1,1.0,1.0,146036.07
242578,710,0,1,29.0,1,0.0,2,1.0,0.0,162878.96
242579,581,0,1,30.0,6,0.0,2,1.0,0.0,20955.03
242580,562,2,0,26.0,6,0.0,2,1.0,1.0,171457.06
242581,579,1,0,33.0,1,124976.48,2,1.0,0.0,176750.81
242582,622,1,1,50.0,9,108760.27,1,1.0,1.0,89566.64
242583,678,1,1,34.0,9,107884.81,1,0.0,0.0,84972.9
242584,587,0,1,50.0,2,0.0,2,1.0,0.0,152210.81
242585,618,0,0,35.0,9,139986.54,1,0.0,1.0,91001.02
242586,676,0,1,33.0,4,0.0,2,1.0,0.0,89609.26
242587,723,1,0,30.0,0,116377.48,2,1.0,1.0,134417.31
242588,701,1,1,50.0,5,139986.54,1,0.0,1.0,93881.75
242589,581,0,1,45.0,4,0.0,1,0.0,0.0,86383.82
242590,754,2,1,32.0,4,132837.96,1,1.0,1.0,75927.65
242591,702,1,1,49.0,2,106851.21,1,1.0,1.0,143681.83
242592,523,0,1,46.0,9,113909.69,1,1.0,1.0,92320.37
242593,754,0,0,39.0,10,88758.95,1,1.0,0.0,44946.29
242594,713,0,0,28.0,8,0.0,2,1.0,1.0,52615.62
242595,639,0,1,36.0,2,108010.78,1,1.0,0.0,167969.15
242596,590,0,1,35.0,8,0.0,2,0.0,0.0,121551.93
242597,727,1,0,31.0,1,82729.49,1,0.0,0.0,71830.1
242598,754,1,1,43.0,1,139986.54,1,1.0,1.0,147600.54
242599,589,0,1,30.0,7,0.0,1,1.0,0.0,151349.85
242600,754,0,0,40.0,3,0.0,2,0.0,1.0,74835.65
242601,592,0,0,26.0,4,0.0,2,1.0,0.0,157862.83
242602,646,1,1,39.0,0,139986.54,2,1.0,0.0,171519.06
242603,579,1,0,38.0,6,139986.54,2,1.0,1.0,73881.68
242604,718,1,1,39.0,2,108528.07,2,1.0,1.0,96658.26
242605,711,2,0,35.0,5,0.0,2,0.0,1.0,35450.25
242606,754,1,0,39.0,4,127343.4,2,1.0,0.0,72909.75
242607,714,2,0,50.0,9,139986.54,1,1.0,1.0,125870.5
242608,681,0,1,40.0,7,93844.69,1,0.0,1.0,63732.9
242609,732,0,1,28.0,2,0.0,2,1.0,1.0,131177.9
242610,695,0,1,40.0,3,0.0,2,1.0,0.0,126554.96
242611,754,2,0,31.0,4,0.0,1,0.0,0.0,101371.05
242612,659,0,0,32.0,1,0.0,2,1.0,0.0,117557.28
242613,681,0,1,50.0,4,0.0,2,0.0,1.0,163714.92
242614,706,2,1,35.0,3,0.0,2,1.0,1.0,125870.92
242615,652,0,1,34.0,2,0.0,1,1.0,0.0,162683.06
